1.327867213278672021e-01
2.037796220377962320e-01
2.676732326767323200e-01
3.101689831016898324e-01
3.566643335666433434e-01
4.121587841215878512e-01
4.264573542645735404e-01
4.875512448755124351e-01
5.120487951204879540e-01
5.249475052494750882e-01
5.554444555544445494e-01
5.851414858514148998e-01
6.114388561143885292e-01
6.310368963103689666e-01
6.529347065293470420e-01
6.579342065793420957e-01
6.786321367863213938e-01
6.732326767323267847e-01
6.950304969503049435e-01
7.080291970802919943e-01
6.878312168783121683e-01
7.138286171382861589e-01
7.182281771822818239e-01
7.191280871912808514e-01
7.259274072592740712e-01
7.320267973202679856e-01
7.356264373562644288e-01
7.473252674732526746e-01
7.412258774122587601e-01
7.214278572142786006e-01
7.436256374362564259e-01
7.226277372262773779e-01
7.285271472852714592e-01
7.259274072592740712e-01
7.154284571542846027e-01
7.276272372762723206e-01
7.088291170882912162e-01
7.134286571342866035e-01
7.066293370662933837e-01
6.994300569943006085e-01
