9.390203265578140890e-01
9.873375541486171247e-01
9.883372209263578956e-01
9.873375541486171247e-01
9.730089970009996314e-01
9.560146617794068602e-01
9.323558813728757277e-01
8.803732089303565322e-01
8.323892035988004201e-01
8.020659780073309264e-01
7.197600799733422372e-01
6.887704098633788963e-01
6.241252915694768255e-01
5.808063978673775329e-01
5.218260579806731636e-01
4.838387204265244823e-01
4.221926024658447241e-01
4.181939353548816962e-01
3.688770409863378896e-01
3.318893702099300347e-01
3.332222592469176736e-01
2.989003665444851521e-01
2.295901366211262895e-01
2.625791402865711444e-01
2.442519160279906787e-01
2.382539153615461647e-01
2.272575808063978797e-01
2.082639120293235668e-01
1.952682439186937680e-01
1.792735754748417121e-01
1.689436854381872744e-01
1.649450183272242465e-01
1.502832389203598851e-01
1.539486837720759616e-01
1.432855714761746002e-01
1.602799066977673992e-01
1.169610129956681066e-01
1.526157947350882949e-01
1.246251249583472109e-01
1.239586804398533776e-01
